sq_mt_built,n_bathrooms,n_rooms,rent_price,n_bathrooms,sq_mt_built,buy_price_by_area,has_garden,has_pool,neighborhood,has_pool,buy_price
51.0,1.0,2,1154,1.0,51.0,5532,0,0,24,0,282135
40.0,1.0,1,979,1.0,40.0,5500,0,0,22,0,219999
30.0,1.0,0,913,1.0,30.0,6633,0,0,23,0,199000
128.0,2.0,3,1530,2.0,128.0,3438,0,0,21,0,440000
57.0,1.0,2,1161,1.0,57.0,5000,0,0,22,0,285000
53.0,1.0,1,1174,1.0,53.0,5472,0,0,24,0,290000
43.0,1.0,1,1027,1.0,43.0,5488,0,0,20,0,236000
171.0,2.0,4,2012,2.0,171.0,3801,0,0,22,0,650000
118.0,3.0,2,2480,3.0,118.0,7627,0,0,20,0,900000
207.0,3.0,3,-24524,3.0,207.0,9420,0,1,23,1,1950000
894.0,5.0,5,-1823000,5.0,894.0,5034,0,0,24,0,4500000
440.0,4.0,4,-74326,4.0,440.0,5341,0,0,23,0,2350000
144.0,5.0,5,2137,5.0,144.0,4896,0,0,23,0,705000
35.0,1.0,1,964,1.0,35.0,6143,0,0,22,0,215000
100.0,2.0,0,2509,2.0,100.0,10000,0,0,20,0,1000000
57.0,1.0,2,1358,1.0,57.0,6404,0,0,24,0,365000
78.0,1.0,1,1633,1.0,78.0,6218,0,0,23,0,485000
100.0,2.0,2,2497,2.0,100.0,9200,0,0,21,0,920000
100.0,2.0,2,2470,2.0,100.0,8900,0,0,21,0,890000
108.0,2.0,2,2417,2.0,108.0,7870,0,0,21,0,850000
79.0,2.0,2,2369,2.0,79.0,10380,0,0,21,0,820000
79.0,1.0,1,2324,1.0,79.0,10063,0,0,20,0,795000
316.0,4.0,3,-26621,4.0,316.0,6250,0,0,24,0,1975000
396.0,3.0,3,-11444,3.0,396.0,4419,0,0,20,0,1750000
158.0,2.0,0,2265,2.0,158.0,4842,0,0,24,0,765000
260.0,4.0,4,-65933,4.0,260.0,8846,0,0,21,0,2300000
105.0,2.0,2,1598,2.0,105.0,4476,0,0,23,0,470000
71.0,1.0,2,1735,1.0,71.0,7465,0,0,23,0,530000
220.0,2.0,2,-5194,2.0,220.0,7273,0,0,20,0,1600000
150.0,2.0,4,2170,2.0,150.0,4800,0,0,24,0,720000
35.0,1.0,1,686,1.0,35.0,3854,0,0,22,0,134900
175.0,3.0,3,2121,3.0,175.0,3989,0,0,22,0,698000
100.0,2.0,4,1287,2.0,100.0,3350,0,0,24,0,335000
62.0,1.0,1,1346,1.0,62.0,5806,0,0,20,0,360000
63.0,1.0,1,1299,1.0,63.0,5397,0,0,21,0,340000
50.0,1.0,1,1218,1.0,50.0,6140,0,0,24,0,307000
77.0,2.0,2,1382,2.0,77.0,4870,0,0,25,0,375000
100.0,1.0,1,1187,1.0,100.0,2950,0,0,22,0,295000
100.0,1.0,4,1393,1.0,100.0,3800,0,0,22,0,380000
47.0,1.0,1,744,1.0,47.0,3191,0,0,25,0,150000
34.0,1.0,0,933,1.0,34.0,6029,0,0,20,0,205000
54.0,1.0,1,976,1.0,54.0,4056,0,0,23,0,219000
82.0,2.0,2,1712,2.0,82.0,6341,0,0,23,0,520000
80.0,1.0,2,1428,1.0,80.0,4938,0,0,23,0,395000
104.0,1.0,3,1735,1.0,104.0,5096,0,0,24,0,530000
37.0,1.0,1,762,1.0,37.0,4189,0,0,23,0,155000
44.0,1.0,1,939,1.0,44.0,4705,0,0,23,0,207000
75.0,1.0,2,1346,1.0,75.0,4800,0,0,23,0,360000
162.0,2.0,2,2333,2.0,162.0,4938,0,0,23,0,800000
206.0,2.0,3,2497,2.0,206.0,4466,0,0,21,0,920000
190.0,3.0,3,2501,3.0,190.0,4868,0,0,23,0,925000
119.0,2.0,2,1978,2.0,119.0,5336,0,0,25,0,635000
98.0,2.0,2,2172,2.0,98.0,7357,0,0,24,0,721000
149.0,2.0,3,1781,2.0,149.0,3691,0,0,21,0,550000
557.0,5.0,5,-1059741,5.0,557.0,7181,0,0,20,0,4000000
87.0,1.0,1,2012,1.0,87.0,7471,0,1,23,1,650000
224.0,3.0,2,-5029,3.0,224.0,7121,0,1,23,1,1595000
310.0,4.0,3,-171474,4.0,310.0,8871,0,0,20,0,2750000
135.0,5.0,5,2514,5.0,135.0,7037,0,0,24,0,950000
249.0,4.0,4,-92329,4.0,249.0,9819,0,0,20,0,2445000
150.0,2.0,4,2012,2.0,150.0,4333,0,0,22,0,650000
150.0,1.0,3,2012,1.0,150.0,4333,0,0,22,0,650000
147.0,2.0,2,2165,2.0,147.0,7823,0,0,24,0,1150000
139.0,3.0,3,2470,3.0,139.0,6403,0,0,25,0,890000
68.0,1.0,1,1633,1.0,68.0,7132,0,0,23,0,485000
440.0,3.0,13,-128137,3.0,440.0,5909,0,0,20,0,2600000
54.0,1.0,1,1161,1.0,54.0,5278,0,0,20,0,285000
133.0,2.0,2,1804,2.0,133.0,4211,0,0,20,0,560000
71.0,2.0,2,1275,2.0,71.0,4648,0,0,24,0,330000
145.0,2.0,4,2001,2.0,145.0,4448,0,0,23,0,645000
185.0,3.0,6,2386,3.0,185.0,4486,0,0,23,0,830000
87.0,2.0,2,1712,2.0,87.0,5977,0,0,23,0,520000
53.0,1.0,1,1146,1.0,53.0,5264,0,0,24,0,279000
68.0,1.0,3,1081,1.0,68.0,3750,0,0,22,0,255000
50.0,1.0,1,1122,1.0,50.0,5400,0,0,22,0,270000
75.0,1.0,2,1159,1.0,75.0,3787,0,0,24,0,284000
186.0,3.0,3,2514,3.0,186.0,5108,0,0,23,0,950000
70.0,1.0,3,1187,1.0,70.0,4214,0,0,24,0,295000
78.0,1.0,1,1174,1.0,78.0,3718,0,0,21,0,290000
50.0,1.0,1,1000,1.0,50.0,4540,0,0,23,0,227000
35.0,1.0,2,907,1.0,35.0,5629,0,0,22,0,197000
182.0,3.0,4,2432,3.0,182.0,4725,0,0,22,0,860000
30.0,1.0,0,583,1.0,30.0,3667,0,0,22,0,110000
130.0,3.0,5,1610,3.0,130.0,3654,0,0,23,0,475000
128.0,2.0,3,1781,2.0,128.0,4297,0,0,21,0,550000
161.0,3.0,4,2417,3.0,161.0,5280,0,0,23,0,850000
63.0,1.0,1,846,1.0,63.0,2833,0,0,23,0,178500
110.0,2.0,4,1823,2.0,110.0,5164,0,0,23,0,568000
63.0,1.0,2,1159,1.0,63.0,4508,0,0,25,0,284000
41.0,1.0,1,1135,1.0,41.0,6707,0,0,23,0,275000
240.0,3.0,4,-8628,3.0,240.0,7042,0,0,21,0,1690000
240.0,4.0,4,-8628,4.0,240.0,7042,0,0,21,0,1690000
79.0,1.0,1,1496,1.0,79.0,5380,0,0,25,0,425000
169.0,2.0,4,2510,2.0,169.0,5911,0,0,20,0,999000
169.0,2.0,3,2439,2.0,169.0,5118,0,0,23,0,865000
43.0,1.0,1,936,1.0,43.0,4791,0,0,23,0,206000
159.0,5.0,5,2510,5.0,159.0,5912,0,0,23,0,940000
41.0,1.0,1,1081,1.0,41.0,6220,0,0,25,0,255000
43.0,1.0,1,936,1.0,43.0,4791,0,0,23,0,206000
147.0,1.0,5,1804,1.0,147.0,3810,0,0,23,0,560000
75.0,1.0,1,1393,1.0,75.0,5067,0,0,24,0,380000
30.0,1.0,1,705,1.0,30.0,4667,0,0,22,0,140000
56.0,1.0,1,1405,1.0,56.0,6875,0,0,24,0,385000
34.0,1.0,1,833,1.0,34.0,5147,0,0,22,0,175000
70.0,2.0,2,1701,2.0,70.0,7357,0,0,20,0,515000
41.0,1.0,1,868,1.0,41.0,4512,0,0,23,0,185000
233.0,3.0,3,2475,3.0,233.0,3841,0,0,24,0,895000
70.0,2.0,2,1701,2.0,70.0,7357,0,0,20,0,515000
67.0,1.0,1,1299,1.0,67.0,5075,0,0,21,0,340000
40.0,1.0,1,1287,1.0,40.0,8375,0,0,22,0,335000
56.0,1.0,1,1323,1.0,56.0,6250,0,0,22,0,350000
50.0,1.0,1,1287,1.0,50.0,6700,0,0,22,0,335000
135.0,1.0,2,2092,1.0,135.0,5074,0,0,22,0,685000
135.0,1.0,2,2384,1.0,135.0,6141,0,0,22,0,829000
63.0,1.0,1,1405,1.0,63.0,6111,0,0,22,0,385000
166.0,1.0,2,2444,1.0,166.0,5235,0,0,22,0,869000
166.0,2.0,2,2417,2.0,166.0,5120,0,0,20,0,850000
386.0,3.0,4,-689500,3.0,386.0,9456,0,1,25,1,3650000
85.0,2.0,3,1667,2.0,85.0,5883,0,0,22,0,500085
57.0,1.0,2,1197,1.0,57.0,5246,0,0,22,0,299000
71.0,2.0,2,1370,2.0,71.0,5211,0,0,21,0,370000
76.0,1.0,2,979,1.0,76.0,2893,0,0,22,0,219900
170.0,2.0,4,1827,2.0,170.0,3353,0,0,23,0,570000
126.0,2.0,3,1781,2.0,126.0,4365,0,0,24,0,550000
70.0,2.0,2,1701,2.0,70.0,7357,0,0,20,0,515000
110.0,2.0,3,1756,2.0,110.0,4900,0,0,22,0,539000
90.0,2.0,2,1793,2.0,90.0,6167,0,0,24,0,555000
316.0,4.0,4,-188041,4.0,316.0,8861,0,0,20,0,2800000
64.0,1.0,1,1187,1.0,64.0,4609,0,0,21,0,295000
110.0,2.0,3,1619,2.0,110.0,4355,0,0,21,0,479000
360.0,5.0,6,-44765,5.0,360.0,5972,0,0,24,0,2150000
68.0,1.0,2,1393,1.0,68.0,5588,0,0,20,0,380000
370.0,4.0,7,-1225,4.0,370.0,3919,0,0,21,0,1450000
262.0,4.0,3,-124,4.0,262.0,5302,0,0,20,0,1389000
174.0,2.0,2,1827,2.0,174.0,3276,0,0,22,0,570000
261.0,2.0,3,2165,2.0,261.0,4406,0,0,25,0,1150000
100.0,2.0,2,1569,2.0,100.0,4570,0,0,22,0,457000
77.0,1.0,1,884,1.0,77.0,2466,0,0,23,0,189900
100.0,2.0,1,2126,2.0,100.0,7000,0,0,20,0,700000
83.0,1.0,3,1148,1.0,83.0,3373,0,0,22,0,280000
288.0,4.0,3,-38920,4.0,288.0,7292,0,0,20,0,2100000
177.0,1.0,4,1530,1.0,177.0,2486,0,0,24,0,440000
73.0,2.0,1,1393,2.0,73.0,5205,0,0,24,0,380000
138.0,2.0,3,-303,2.0,138.0,10145,0,0,20,0,1400000
132.0,2.0,4,1931,2.0,132.0,4659,0,0,23,0,615000
47.0,1.0,1,1248,1.0,47.0,6787,0,0,23,0,319000
95.0,1.0,3,1485,1.0,95.0,4420,0,0,21,0,419900
102.0,1.0,4,1346,1.0,102.0,3529,0,0,22,0,360000
153.0,1.0,6,1827,1.0,153.0,3725,0,0,24,0,569900
215.0,2.0,2,1165,2.0,215.0,6000,0,0,23,0,1290000
179.0,2.0,3,2509,2.0,179.0,5587,0,0,20,0,1000000
94.0,2.0,2,1724,2.0,94.0,5585,0,0,23,0,525000
179.0,5.0,5,2399,5.0,179.0,6034,0,0,20,0,1080000
107.0,2.0,3,1624,2.0,107.0,4496,0,0,22,0,481050
116.0,2.0,3,1358,2.0,116.0,3147,0,0,22,0,365000
77.0,1.0,3,1238,1.0,77.0,4091,0,0,22,0,315000
130.0,2.0,2,1897,2.0,130.0,4615,0,0,20,0,600000
255.0,5.0,5,-6992,5.0,255.0,6471,0,0,24,0,1650000
117.0,2.0,3,1664,2.0,117.0,4265,0,0,24,0,499000
146.0,2.0,6,2330,2.0,146.0,5466,0,0,22,0,798000
87.0,2.0,2,1712,2.0,87.0,5977,0,0,23,0,520000
65.0,2.0,2,1148,2.0,65.0,4308,0,0,22,0,280000
281.0,4.0,6,-1125,4.0,281.0,5142,0,0,22,0,1445000
87.0,1.0,2,1299,1.0,87.0,3908,0,0,22,0,339990
83.0,1.0,3,1187,1.0,83.0,3554,0,0,24,0,295000
94.0,2.0,2,1758,2.0,94.0,5745,0,0,23,0,540000
216.0,2.0,6,2513,2.0,216.0,4394,0,0,25,0,949000
137.0,2.0,3,1793,2.0,137.0,4051,0,0,24,0,555000
159.0,5.0,5,2510,5.0,159.0,5912,0,0,23,0,940000
99.0,2.0,2,1955,2.0,99.0,6313,0,0,24,0,625000
96.0,1.0,3,1391,1.0,96.0,3948,0,0,24,0,379000
78.0,1.0,1,1655,1.0,78.0,6346,0,0,23,0,495000
126.0,2.0,2,2439,2.0,126.0,6865,0,1,23,1,865000
540.0,6.0,6,-564667,6.0,540.0,6481,0,0,20,0,3500000
35.0,1.0,0,747,1.0,35.0,4314,0,0,22,0,151000
210.0,3.0,3,-266250,3.0,210.0,14286,0,0,20,0,3000000
120.0,1.0,2,1621,1.0,120.0,4000,0,0,23,0,480000
40.0,1.0,0,1067,1.0,40.0,6250,0,0,21,0,250000
112.0,3.0,2,2432,3.0,112.0,7679,0,0,20,0,860000
85.0,2.0,2,1804,2.0,85.0,6588,0,0,23,0,560000
100.0,1.0,1,2517,1.0,100.0,9750,0,0,23,0,975000
94.0,1.0,3,1287,1.0,94.0,3564,0,0,22,0,335000
110.0,2.0,2,2012,2.0,110.0,5909,0,0,21,0,650000
50.0,1.0,1,1135,1.0,50.0,5500,0,0,20,0,275000
159.0,5.0,5,2510,5.0,159.0,5912,0,0,23,0,940000
77.0,1.0,3,1553,1.0,77.0,5844,0,0,22,0,450000
93.0,1.0,2,1587,1.0,93.0,5000,0,0,23,0,465000
44.0,2.0,2,964,2.0,44.0,4886,0,0,22,0,215000
204.0,2.0,4,2283,2.0,204.0,5490,0,0,20,0,1120000
87.0,2.0,2,1712,2.0,87.0,5977,0,0,23,0,520000
159.0,5.0,5,2510,5.0,159.0,5912,0,0,23,0,940000
87.0,2.0,2,1712,2.0,87.0,5977,0,0,23,0,520000
81.0,1.0,2,1437,1.0,81.0,4926,0,0,21,0,399000
154.0,5.0,5,2510,5.0,154.0,6487,0,0,20,0,999000
68.0,1.0,1,1655,1.0,68.0,7279,0,0,23,0,495000
102.0,2.0,2,1551,2.0,102.0,4402,0,0,22,0,449000
94.0,2.0,2,1758,2.0,94.0,5745,0,0,23,0,540000
78.0,1.0,3,1437,1.0,78.0,5115,0,0,24,0,399000
89.0,1.0,3,1323,1.0,89.0,3933,0,0,23,0,350000
55.0,1.0,3,851,1.0,55.0,3273,0,0,22,0,180000
90.0,1.0,3,1323,1.0,90.0,3889,0,0,22,0,350000
158.0,3.0,5,1955,3.0,158.0,3956,0,0,22,0,625000
160.0,2.0,4,1955,2.0,160.0,3906,0,0,22,0,625000
94.0,2.0,2,1724,2.0,94.0,5585,0,0,23,0,525000
121.0,2.0,2,2126,2.0,121.0,5785,0,0,25,0,700000
94.0,2.0,2,1758,2.0,94.0,5745,0,0,23,0,540000
129.0,6.0,6,2347,6.0,129.0,8527,0,0,23,0,1100000
30.0,1.0,1,705,1.0,30.0,4667,0,0,22,0,140000
129.0,6.0,6,2347,6.0,129.0,8527,0,0,23,0,1100000
28.0,1.0,1,961,1.0,28.0,7643,0,0,23,0,214000
76.0,1.0,2,1100,1.0,76.0,3447,0,0,22,0,262000
62.0,2.0,2,755,2.0,62.0,2468,0,0,22,0,153000
240.0,5.0,4,-8628,5.0,240.0,7042,0,0,21,0,1690000
118.0,2.0,2,2470,2.0,118.0,7542,0,0,23,0,890000
85.0,1.0,2,1119,1.0,85.0,3165,0,0,23,0,269000
45.0,1.0,1,933,1.0,45.0,4556,0,0,22,0,205000
228.0,4.0,4,-24524,4.0,228.0,8553,0,0,21,0,1950000
50.0,1.0,1,1553,1.0,50.0,9000,0,0,24,0,450000
82.0,2.0,2,1712,2.0,82.0,6341,0,0,23,0,520000
105.0,2.0,3,1873,2.0,105.0,5619,0,0,23,0,590000
119.0,2.0,3,1823,2.0,119.0,4773,0,0,21,0,568000
150.0,2.0,5,2081,2.0,150.0,4533,0,0,20,0,680000
51.0,1.0,1,1508,1.0,51.0,8431,0,0,20,0,430000
48.0,1.0,1,1287,1.0,48.0,6979,0,0,22,0,335000
372.0,4.0,7,-1225,4.0,372.0,3898,0,0,21,0,1450000
261.0,2.0,4,2165,2.0,261.0,4406,0,0,22,0,1150000
42.0,1.0,1,1061,1.0,42.0,5905,0,0,24,0,248000
78.0,1.0,1,1897,1.0,78.0,7692,0,0,20,0,600000
185.0,2.0,3,2417,2.0,185.0,4595,0,0,21,0,850000
50.0,1.0,1,844,1.0,50.0,3560,0,0,24,0,178000
59.0,1.0,2,1240,1.0,59.0,5356,0,0,24,0,316000
40.0,1.0,0,1108,1.0,40.0,6625,0,1,20,1,265000
55.0,1.0,1,1038,1.0,55.0,4364,0,0,22,0,240000
193.0,2.0,3,2458,2.0,193.0,4560,0,0,25,0,880000
55.0,1.0,1,1197,1.0,55.0,5436,0,0,23,0,299000
156.0,2.0,3,2445,2.0,156.0,5577,0,0,20,0,870000
70.0,2.0,2,1701,2.0,70.0,7357,0,0,20,0,515000
80.0,1.0,2,1553,1.0,80.0,5625,0,0,25,0,450000
117.0,1.0,4,1756,1.0,117.0,4607,0,0,23,0,539000
120.0,2.0,2,1978,2.0,120.0,5292,0,0,21,0,635000
172.0,2.0,3,1313,2.0,172.0,7413,0,0,20,0,1275000
307.0,3.0,9,1900,3.0,307.0,3909,0,0,24,0,1200000
162.0,3.0,3,-20661,3.0,162.0,11728,0,0,20,0,1900000
159.0,5.0,5,2510,5.0,159.0,5912,0,0,23,0,940000
82.0,2.0,2,1712,2.0,82.0,6341,0,0,23,0,520000
126.0,2.0,2,2517,2.0,126.0,7684,0,0,23,0,968198
133.0,2.0,2,2410,2.0,133.0,8084,0,0,23,0,1075197
133.0,2.0,2,2494,2.0,133.0,6887,0,0,23,0,915906
126.0,2.0,2,2442,2.0,126.0,6886,0,0,23,0,867606
87.0,2.0,2,1712,2.0,87.0,5977,0,0,23,0,520000
184.0,5.0,5,2510,5.0,184.0,5429,0,0,20,0,999000
87.0,2.0,2,1712,2.0,87.0,5977,0,0,23,0,520000
210.0,3.0,3,-13581,3.0,210.0,8524,0,0,20,0,1790000
81.0,1.0,2,1346,1.0,81.0,4444,0,0,23,0,360000
220.0,2.0,3,2497,2.0,220.0,4182,0,0,21,0,920000
93.0,1.0,2,1587,1.0,93.0,5000,0,0,23,0,465000
129.0,3.0,4,1735,3.0,129.0,4109,0,0,24,0,530000
83.0,1.0,2,1320,1.0,83.0,4205,0,0,22,0,349000
87.0,2.0,3,1135,2.0,87.0,3161,0,0,22,0,275000
69.0,1.0,2,1382,1.0,69.0,5435,0,0,20,0,375000
240.0,2.0,3,2517,2.0,240.0,4042,0,0,20,0,970000
285.0,4.0,5,1265,4.0,285.0,4491,0,0,24,0,1280000
154.0,2.0,4,2480,2.0,154.0,5844,0,0,24,0,900000
27.0,1.0,0,833,1.0,27.0,6481,0,0,23,0,175000
87.0,1.0,1,1197,1.0,87.0,3437,0,0,23,0,299000
81.0,2.0,2,1758,2.0,81.0,6667,0,0,23,0,540000
70.0,1.0,1,1230,1.0,70.0,4457,0,0,24,0,312000
139.0,3.0,3,1610,3.0,139.0,3417,0,0,23,0,475000
95.0,2.0,2,1724,2.0,95.0,5526,0,0,23,0,525000
130.0,2.0,6,1978,2.0,130.0,4885,0,0,21,0,635000
30.0,1.0,1,654,1.0,30.0,4233,0,0,22,0,127000
166.0,3.0,2,-11444,3.0,166.0,10542,0,0,20,0,1750000
123.0,2.0,2,2232,2.0,123.0,6089,0,0,23,0,749000
42.0,1.0,2,1064,1.0,42.0,5929,0,0,23,0,249000
66.0,1.0,1,1368,1.0,66.0,5591,0,0,25,0,369000
62.0,1.0,1,1462,1.0,62.0,6613,0,0,24,0,410000
81.0,1.0,3,1437,1.0,81.0,4926,0,0,25,0,399000
121.0,6.0,6,2347,6.0,121.0,9091,0,0,23,0,1100000
102.0,1.0,2,1542,1.0,102.0,4363,0,0,24,0,445000
159.0,5.0,5,2510,5.0,159.0,5912,0,0,23,0,940000
121.0,6.0,6,2347,6.0,121.0,9091,0,0,23,0,1100000
500.0,4.0,5,-19150,4.0,500.0,3758,0,0,22,0,1878800
65.0,2.0,2,1701,2.0,65.0,7923,0,0,20,0,515000
257.0,3.0,4,2165,3.0,257.0,4475,0,0,21,0,1150000
58.0,1.0,1,1009,1.0,58.0,3966,0,0,23,0,230000
130.0,3.0,5,1850,3.0,130.0,4461,0,0,23,0,579900
94.0,2.0,2,1758,2.0,94.0,5745,0,0,23,0,540000
184.0,5.0,5,2510,5.0,184.0,5429,0,0,20,0,999000
87.0,2.0,2,1712,2.0,87.0,5977,0,0,23,0,520000
72.0,1.0,3,1200,1.0,72.0,4167,0,0,22,0,300000
207.0,4.0,14,1536,4.0,207.0,6039,0,0,25,0,1250000
94.0,2.0,2,1943,2.0,94.0,6596,0,0,23,0,620000
65.0,2.0,2,1701,2.0,65.0,7923,0,0,20,0,515000
94.0,2.0,2,1758,2.0,94.0,5745,0,0,23,0,540000
154.0,5.0,5,2514,5.0,154.0,6429,0,0,20,0,990000
159.0,5.0,5,2510,5.0,159.0,5912,0,0,23,0,940000
81.0,1.0,1,1299,1.0,81.0,4198,0,1,22,1,340000
95.0,1.0,2,1451,1.0,95.0,4263,0,1,22,1,405000
81.0,1.0,2,1474,1.0,81.0,5123,0,1,22,1,415000
63.0,1.0,2,1414,1.0,63.0,6175,0,0,24,0,389000
125.0,2.0,4,2295,2.0,125.0,6240,0,0,23,0,780000
48.0,1.0,1,1250,1.0,48.0,6667,0,0,23,0,320000
44.0,1.0,1,868,1.0,44.0,4205,0,0,20,0,185000
78.0,1.0,1,1633,1.0,78.0,6218,0,0,23,0,485000
30.0,1.0,1,816,1.0,30.0,5667,0,0,22,0,170000
60.0,2.0,2,1346,2.0,60.0,6000,0,0,21,0,360000
234.0,3.0,3,2165,3.0,234.0,4915,0,0,24,0,1150000
234.0,3.0,3,2165,3.0,234.0,4915,0,0,24,0,1150000
70.0,2.0,2,1804,2.0,70.0,8000,0,0,22,0,560000
150.0,2.0,2,2470,2.0,150.0,5933,0,0,24,0,890000
37.0,1.0,1,816,1.0,37.0,4595,0,0,22,0,170000
152.0,3.0,2,1885,3.0,152.0,3914,0,0,22,0,595000
69.0,3.0,2,1197,3.0,69.0,4333,0,0,22,0,299000
51.0,1.0,2,910,1.0,51.0,3882,0,0,22,0,198000
69.0,1.0,1,1398,1.0,69.0,5536,0,0,24,0,382000
409.0,3.0,4,2513,3.0,409.0,2425,0,0,22,0,992000
379.0,4.0,6,-1225,4.0,379.0,3826,0,0,20,0,1450000
88.0,1.0,2,1483,1.0,88.0,4761,0,0,24,0,419000
85.0,1.0,2,1287,1.0,85.0,3941,0,0,21,0,335000
36.0,1.0,0,964,1.0,36.0,5972,0,0,23,0,215000
21.0,1.0,0,698,1.0,21.0,6571,0,0,23,0,138000
65.0,2.0,2,1701,2.0,65.0,7923,0,0,20,0,515000
122.0,2.0,2,1860,2.0,122.0,4787,0,0,25,0,584000
154.0,2.0,4,1978,2.0,154.0,4123,0,0,21,0,635000
101.0,2.0,2,2121,2.0,101.0,6911,0,0,24,0,698000
79.0,2.0,2,1553,2.0,79.0,5696,0,0,23,0,450000
252.0,3.0,3,1536,3.0,252.0,4960,0,0,21,0,1250000
123.0,2.0,2,2232,2.0,123.0,6089,0,0,20,0,749000
251.0,4.0,5,2361,4.0,251.0,4363,0,0,25,0,1095000
184.0,5.0,5,2510,5.0,184.0,5429,0,0,20,0,999000
54.0,1.0,0,1180,1.0,54.0,5407,0,0,23,0,292000
59.0,1.0,2,816,1.0,59.0,2881,0,0,22,0,170000
47.0,1.0,1,994,1.0,47.0,4787,0,0,22,0,225000
66.0,1.0,1,1368,1.0,66.0,5591,0,0,24,0,369000
72.0,1.0,2,1275,1.0,72.0,4583,0,0,22,0,330000
133.0,1.0,0,1238,1.0,133.0,2368,0,0,22,0,315000
85.0,2.0,3,1346,2.0,85.0,4235,0,0,20,0,360000
35.0,1.0,0,1038,1.0,35.0,6857,0,0,23,0,240000
135.0,5.0,5,2510,5.0,135.0,6963,0,0,23,0,940000
177.0,2.0,6,2511,2.0,177.0,5633,0,0,25,0,997000
82.0,2.0,2,1712,2.0,82.0,6341,0,0,23,0,520000
68.0,1.0,1,1633,1.0,68.0,7132,0,0,23,0,485000
25.0,1.0,1,724,1.0,25.0,5796,0,0,22,0,144900
89.0,1.0,3,1161,1.0,89.0,3202,0,0,22,0,285000
95.0,2.0,3,1621,2.0,95.0,5053,0,0,23,0,480000
37.0,1.0,0,1038,1.0,37.0,6486,0,0,22,0,240000
105.0,2.0,4,1825,2.0,105.0,5419,0,0,25,0,569000
125.0,2.0,0,1200,2.0,125.0,2400,0,0,21,0,300000
41.0,1.0,2,695,1.0,41.0,3348,0,0,22,0,137259
80.0,2.0,2,1223,2.0,80.0,3862,0,0,22,0,309000
144.0,1.0,4,2234,1.0,144.0,5208,0,0,20,0,750000
35.0,1.0,2,813,1.0,35.0,4829,0,0,22,0,169000
230.0,3.0,3,2475,3.0,230.0,3891,0,0,24,0,895000
129.0,6.0,6,2347,6.0,129.0,8527,0,0,23,0,1100000
80.0,1.0,3,1262,1.0,80.0,4062,0,0,22,0,325000
110.0,2.0,2,1885,2.0,110.0,5409,0,0,25,0,595000
380.0,4.0,3,-11444,4.0,380.0,4605,0,0,20,0,1750000
46.0,1.0,2,994,1.0,46.0,4891,0,0,22,0,225000
247.0,3.0,3,-27934,3.0,247.0,8057,0,0,23,0,1990000
110.0,2.0,2,1756,2.0,110.0,4900,0,0,25,0,539000
120.0,1.0,2,1655,1.0,120.0,4125,0,0,23,0,495000
79.0,1.0,2,1900,1.0,79.0,15190,0,0,25,0,1200000
894.0,7.0,6,-1823000,7.0,894.0,5034,0,0,24,0,4500000
32.0,1.0,1,933,1.0,32.0,6406,0,0,20,0,205000
46.0,1.0,2,1032,1.0,46.0,5174,0,0,23,0,238000
94.0,2.0,2,1758,2.0,94.0,5745,0,0,23,0,540000
46.0,1.0,1,1323,1.0,46.0,7609,0,0,20,0,350000
160.0,2.0,3,2517,2.0,160.0,6094,0,0,21,0,975000
317.0,5.0,4,-28381,5.0,317.0,6293,0,0,25,0,1995000
224.0,2.0,3,2347,2.0,224.0,4911,0,0,22,0,1100000
317.0,5.0,4,-28381,5.0,317.0,6293,0,0,20,0,1995000
53.0,1.0,1,1174,1.0,53.0,5472,0,0,20,0,290000
24.0,1.0,2,666,1.0,24.0,5412,0,0,22,0,129900
70.0,2.0,2,1701,2.0,70.0,7357,0,0,20,0,515000
34.0,1.0,1,1094,1.0,34.0,7647,0,0,20,0,260000
45.0,1.0,1,884,1.0,45.0,4222,0,0,24,0,190000
154.0,2.0,3,2402,2.0,154.0,5455,0,0,21,0,840000
169.0,2.0,5,1770,2.0,169.0,3225,0,0,24,0,545000
60.0,1.0,1,1365,1.0,60.0,6133,0,0,20,0,368000
135.0,5.0,5,2510,5.0,135.0,6963,0,0,23,0,940000
179.0,5.0,5,2510,5.0,179.0,5581,0,0,20,0,999000
82.0,2.0,2,1712,2.0,82.0,6341,0,0,23,0,520000
41.0,1.0,1,744,1.0,41.0,3659,0,0,22,0,150000
85.0,1.0,3,1370,1.0,85.0,4353,0,0,22,0,370000
78.0,1.0,1,1474,1.0,78.0,5321,0,0,25,0,415000
44.0,1.0,2,1006,1.0,44.0,5205,0,0,23,0,229000
216.0,2.0,2,1059,2.0,216.0,6019,0,0,21,0,1300000
165.0,2.0,4,2285,2.0,165.0,4697,0,0,24,0,775000
248.0,4.0,4,-303,4.0,248.0,5645,0,0,21,0,1400000
49.0,1.0,2,1116,1.0,49.0,5469,0,0,23,0,268000
116.0,2.0,3,1496,2.0,116.0,3664,0,0,22,0,425000
58.0,1.0,2,1024,1.0,58.0,4052,0,0,22,0,235000
85.0,1.0,2,1368,1.0,85.0,4341,0,0,22,0,369000
63.0,1.0,2,1197,1.0,63.0,4746,0,0,22,0,299000
63.0,1.0,2,1197,1.0,63.0,4746,0,0,22,0,299000
43.0,1.0,1,901,1.0,43.0,4535,0,0,22,0,195000
